jorlyfish,We're all getting out of the house while we can. #ichigram #hurricaneharvey @ Dan Electros https://t.co/JP72AsPzOC,82,Spring Branch West,Thu Aug 24 19:19:24 CDT 2017,0824,19,,0,0
maniarfati,And now we are ready for #HurricaneHarvey #htx #ready #readthestormaway #read #reading #storm… https://t.co/NfIJX57nZ7,58,Willowbrook,Thu Aug 24 19:21:42 CDT 2017,0824,19,,0,0
paigeeenw,"Dinner (@ Spaghetti Warehouse - @spaghettiwh in Houston, TX) https://t.co/dJjynazuEd",30,Downtown,Thu Aug 24 19:22:18 CDT 2017,0824,19,,0,2
RRR_Podcast,Bread #RRRpc @ Walmart Houston - 3450 FM 1960 Rd W https://t.co/zJY6H2w72W,30,Downtown,Thu Aug 24 19:22:30 CDT 2017,0824,19,,0,2
LabattFoodJobs,"We're #hiring! Click to apply: Driver, Route - https://t.co/eEkVfeJmnK #TruckDriver #Driver #Transportation #Houston, TX #Job #Jobs",2,Greater Uptown,Thu Aug 24 19:22:52 CDT 2017,0824,19,,0,0
RRR_Podcast,Pups chilling #RRRpc @ Walmart Houston - 3450 FM 1960 Rd W https://t.co/O1oaUi4tF9,36,Lazy Brook / Timbergrove,Thu Aug 24 19:23:21 CDT 2017,0824,19,,0,0
PolkaDotZigZag,Just posted a photo @ Twin Peaks Restaurants https://t.co/rxQuNdBfZq,61,Westwood,Thu Aug 24 19:24:16 CDT 2017,0824,19,restaurant,1,1
TMYVernon,"#hurricane #harvey #tropicalstorm #Houston #Texas @ North Houston, Texas https://t.co/neVVnvmZ3d",66,Brays Oaks,Thu Aug 24 19:24:59 CDT 2017,0824,19,,0,0
Kindred_Jobs,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/057EcPjK9V #Jobfair #Nursing #Hiring",88,Neartown - Montrose,Thu Aug 24 19:25:34 CDT 2017,0824,19,,0,0
jacqchic86,"Weeeee (@ Target in Houston, TX) https://t.co/iiBAOVk9Dx",2,Greater Uptown,Thu Aug 24 19:26:19 CDT 2017,0824,19,,0,0
OMCantrell,When both roommates are prepared AF! Just have different ideas of what prepared… https://t.co/dbkieXZNh7,52,Medical Center Area,Thu Aug 24 19:28:35 CDT 2017,0824,19,,0,1
Mc_key2thacity1,Salute .. ALWAYS BEEN 100 @ Faces Ultra Lounge https://t.co/0nIY4hul0x,30,Downtown,Thu Aug 24 19:28:57 CDT 2017,0824,19,,0,2
TrinaMason,"Three drinks later... (@ William P @HobbyAirport in Houston, TX) https://t.co/Rl6Ud0PhzU",2,Greater Uptown,Thu Aug 24 19:30:02 CDT 2017,0824,19,,0,0
Mr_Ballard,"Gami: ""A Product Development Co.""  Chain by: @Callmemallie  Creator & Owner: @callmemallie… https://t.co/uAkxtWmcQ2",88,Neartown - Montrose,Thu Aug 24 19:31:59 CDT 2017,0824,19,,0,0
Nstarr69,"Kicking it in Houston with one of my Beautiful Daughters! DURING A HURRICANE!?! Long as you're with family, you're good!",52,Medical Center Area,Thu Aug 24 19:32:04 CDT 2017,0824,19,family,1,1
godjdamon,"Let's go @ Southwest Houston, TX https://t.co/XGHGwbdnOh",1,Fourth Ward,Thu Aug 24 19:32:45 CDT 2017,0824,19,,0,0
iamaliciab,Choking and stuff @ The Briar Shoppe https://t.co/aPKdROMoJW,1,Fourth Ward,Thu Aug 24 19:34:17 CDT 2017,0824,19,,0,0
njade18,"What do you do the night before a hurricane comes? Ballgame, of course. ⚾️ #Astros… https://t.co/rwvBWs3pWd",2,Greater Uptown,Thu Aug 24 19:36:55 CDT 2017,0824,19,,0,0
infamousreaux,"Turning out to be! @ Westside, Houston, Texas https://t.co/1OMKZRm5oH",80,Greater Third Ward,Thu Aug 24 19:38:39 CDT 2017,0824,19,,0,0
jimmyEEE,greenery.  #houstontexas #sonya7sii #photographer #houston_photographers #houstonphotographer… https://t.co/U0SyE8LFuE,1,Fourth Ward,Thu Aug 24 19:39:11 CDT 2017,0824,19,,0,0
SEFLCareers,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/WTlEe5xJlV #leadership #Hiring",82,Spring Branch West,Thu Aug 24 19:39:54 CDT 2017,0824,19,,0,0
Tlex11,Craftiness is Happiness! #therusticbrush @ The Rustic Brush https://t.co/pBGRnVHQQ5,30,Downtown,Thu Aug 24 19:42:19 CDT 2017,0824,19,,0,2
EProd_Careers,"Want to work in #Houston, TX? View our latest opening: https://t.co/glCenHe6xb #energy #Engineering #Job #Jobs #Hiring",52,Medical Center Area,Thu Aug 24 19:42:44 CDT 2017,0824,19,,0,1
nguyenle,"""Only we put Keuchel in a korner"". #Astros #AgsWin #MLB #EarnIt #GottaBelieve #ThisIsSpecial… https://t.co/UhnNkiwxLm",37,Greater Heights,Thu Aug 24 19:44:31 CDT 2017,0824,19,,0,0
KeithOrdeneaux,Ready for showtime. @ Hobby Center https://t.co/Q8lBf47ROr,2,Greater Uptown,Thu Aug 24 19:45:43 CDT 2017,0824,19,,0,0
CyfairCru,Representing lonestarcollege at tonights #lscnight Astros game!! @lsccyfair #cyfaircru #iamcru… https://t.co/BkU4YIJm0v,73,Clear Lake,Thu Aug 24 19:46:15 CDT 2017,0824,19,,0,0
pwhiskeybubbles,"Oh, yes. About to channel my inner @eddie_robinson2 #bbq @ The Pit Room https://t.co/esH2D9Vsp7",52,Medical Center Area,Thu Aug 24 19:49:42 CDT 2017,0824,19,,0,1
NerdyGirlK,"I'm at Randalls in Houston, TX https://t.co/UO06DqsXCn",30,Downtown,Thu Aug 24 19:50:30 CDT 2017,0824,19,,0,2
VGoston,G  (Checked-in @ Corner Store 3959 N Fry Rd https://t.co/RMMobX9XRt) @CornerStore4U,30,Downtown,Thu Aug 24 19:52:28 CDT 2017,0824,19,store,1,2
Dikodomy,Starting this hurricane Harvey right. @ Bacco Wine & Spirits https://t.co/ExszCfakah,71,Alief,Thu Aug 24 19:54:26 CDT 2017,0824,19,wine,1,1
aaron_nickelson,"Just posted a photo @ Houston, Texas https://t.co/NaN7m58h7b",30,Downtown,Thu Aug 24 19:56:47 CDT 2017,0824,19,,0,2
MsIndependentGP,If only the rain headed to Houston could be candy rain. I wouldn't mind those gum drops and the… https://t.co/wyLYXxrSdZ,19,Meadowbrook / Allendale,Thu Aug 24 19:59:13 CDT 2017,0824,19,,0,0
OkanlomoRealtor,Issa Realtor® 🏡🏠🏡 #issarealtor #realtor #naturallycurly #momsbelike #nightcap #thursdays… https://t.co/kHQTYWfaui,1,Fourth Ward,Thu Aug 24 20:00:18 CDT 2017,0824,20,,0,0
SEFLCareers,"Want to work at Southeastern Freight Lines? We're #hiring in #Houston, TX! Click for details: https://t.co/biPoI39gLS #trucking #technician",30,Downtown,Thu Aug 24 20:01:35 CDT 2017,0824,20,,0,3
Houston,"current weather in Houston: clear sky, 86°F 70% humidity, wind 8mph, pressure 1010mb",30,Downtown,Thu Aug 24 20:02:44 CDT 2017,0824,20,,0,3
MeSSiaH_808,Smh..... Bruh so I screenshot a pic so I can follow the person then posted  And I get called a… https://t.co/voQ3HimfMM,30,Downtown,Thu Aug 24 20:03:11 CDT 2017,0824,20,call,1,3
manvillamedia,Looked all over Houston for this part for my generator. Thank God for the little hardware store… https://t.co/KsOXopPwBN,52,Medical Center Area,Thu Aug 24 20:05:55 CDT 2017,0824,20,store,1,2
isitart,"I'm at motherdog studios in Houston, TX https://t.co/nN4Q9qSQxr https://t.co/RqWF24rfYQ",1,Fourth Ward,Thu Aug 24 20:06:36 CDT 2017,0824,20,,0,0
JBsOutlawSaloon,"Every Thursday night at the all new ""Johnny B's Outlaw Saloon"" -- DJ Joey Texan presents Ladies… https://t.co/neAoNusVeq",30,Downtown,Thu Aug 24 20:08:18 CDT 2017,0824,20,,0,3
NyanzaMoore,"#SisterSister! 😍 @ Houston, Texas https://t.co/lQyzjmAGy2",30,Downtown,Thu Aug 24 20:09:45 CDT 2017,0824,20,,0,3
WinkWestwood,@MacD95 @violetinvelvet they didn't even call him. The only team that at least called him was Seattle,30,Downtown,Thu Aug 24 20:11:52 CDT 2017,0824,20,call,1,3
chelsealatleyyy,"We got some pool and playground in before #HurricaneHarvey hits us. Excuse the oversized shirt,… https://t.co/pgmRISvCQW",52,Medical Center Area,Thu Aug 24 20:13:26 CDT 2017,0824,20,,0,2
theamberc,Love mi suegra. #didthisforher #novelas #univision @ Casa De Los Carrillos https://t.co/PqQxgamdEE,30,Downtown,Thu Aug 24 20:14:06 CDT 2017,0824,20,,0,3
KeithOrdeneaux,Just posted a photo @ Hobby Center https://t.co/9JglCnAlPy,52,Medical Center Area,Thu Aug 24 20:15:49 CDT 2017,0824,20,,0,2
alisoncook,"My Mitzi got shaved of her wavy leonine coat this week & now she hates her life @ Houston, Texas https://t.co/O3BETgkNUc",36,Lazy Brook / Timbergrove,Thu Aug 24 20:16:53 CDT 2017,0824,20,,0,0
JenayPF,Drinking a Side Hustle by @8thWonderBrew at @revelryrichmond — https://t.co/3zd4dI4Hp8,1,Fourth Ward,Thu Aug 24 20:18:00 CDT 2017,0824,20,,0,0
JenayPF,Got a pint. Menu says tulip 👌 - Drinking an One Way Ticket by @BVBrewing at @revelryrichmond  — https://t.co/yY6rZxsXOH,37,Greater Heights,Thu Aug 24 20:20:29 CDT 2017,0824,20,,0,0
DjRed_ScrewedUp,#Repost redline_keith ・・・ @biglee84swanga Big Lee X DJ Red 10 Yearz In Tha Makin' - Live from… https://t.co/0OZYUaF6op,30,Downtown,Thu Aug 24 20:22:40 CDT 2017,0824,20,,0,3
hustlehardTX,🔥🔥🔥🔥🔥🤘🏽💪🏾 ORDER YOUR #HustleHardReligion SHOES Hit My Dm  #MadeinItaly #designer #shoes #fashion… https://t.co/TTrpWMN3nf,83,Braeswood Place,Thu Aug 24 20:23:53 CDT 2017,0824,20,,0,0
Lil_J_RockStarr,"I'm at @PandaExpress in Houston, TX https://t.co/JJW61VDAwU",2,Greater Uptown,Thu Aug 24 20:24:21 CDT 2017,0824,20,,0,0
m_brando_,Drinking a Humid Nature by @nolabrewing at @daddymeatstacks — https://t.co/3yNJWtk2j6,30,Downtown,Thu Aug 24 20:25:44 CDT 2017,0824,20,,0,3
DJMaliceon,Out of water.... Try back tomorrow.  #stormiscoming #tomorrowsproblem #notprepared… https://t.co/1dDd6IgH3Q,30,Downtown,Thu Aug 24 20:26:51 CDT 2017,0824,20,water,1,3
Vixen3DBrows,Another brow up date from our beautiful client self.privileged 💕 what girl doesn't love a full… https://t.co/a2SL6Be3VW,30,Downtown,Thu Aug 24 20:28:10 CDT 2017,0824,20,,0,3
ChapaFrank,Just posted a photo @ LA Fitness - GREENWAY PLAZA https://t.co/Loqkz8V5BD,30,Downtown,Thu Aug 24 20:29:10 CDT 2017,0824,20,,0,3
thewaxaholics,"It's Thursday! And it's a hurricane coming, come kick it with us at Alley Kat. Resident DJs… https://t.co/9Si5iWCkmp",36,Lazy Brook / Timbergrove,Thu Aug 24 20:30:15 CDT 2017,0824,20,,0,0
isiahcareyFOX26,"The latest on Hurricane Harvey, Mayor Sylvester Turner and NBA Hall of Famer Tracy McGrady… https://t.co/S1i9CNr710",52,Medical Center Area,Thu Aug 24 20:30:34 CDT 2017,0824,20,,0,2
WinkWestwood,@MacD95 @violetinvelvet that is true. Ask his agent.,5,Eldridge / West Oaks,Thu Aug 24 20:30:52 CDT 2017,0824,20,,0,0
JBsOutlawSaloon,Be our guest ! Let Johnny B's Outlaw Saloon host your next birthday party! We'll provide FREE… https://t.co/tI8Bx6LM88,1,Fourth Ward,Thu Aug 24 20:31:11 CDT 2017,0824,20,,0,0
TrillyPolk,What Y'all Think Is It Accurate ????? 🔥🔥💯💯 👔👔#theexecutivestamp #WeInYoArea #cartoon #pic #power… https://t.co/TmsqHDWouR,1,Fourth Ward,Thu Aug 24 20:32:22 CDT 2017,0824,20,,0,0
djbuddhaTX,"#hurricane #supplies 🍁 @ Houston, Texas https://t.co/XLWCVgOCaO",83,Braeswood Place,Thu Aug 24 20:33:38 CDT 2017,0824,20,,0,0
gnoulhleahcim,"I'm at @CrawfishCafe in Houston, TX https://t.co/WKOq4cpgeg",30,Downtown,Thu Aug 24 20:34:47 CDT 2017,0824,20,,0,3
ComericaJobs,"Join the Comerica Bank team! See our latest #job opening here: https://t.co/CbuDtbwuAc #Banking #Houston, TX #Hiring",52,Medical Center Area,Thu Aug 24 20:36:11 CDT 2017,0824,20,,0,2
SteveStec,"Just posted a photo @ Houston, Texas https://t.co/bJpTtJdDm4",6,Washington Avenue Coalition / Memorial Park,Thu Aug 24 20:36:28 CDT 2017,0824,20,,0,0
dj_staso,"***Link to Tickets in Bio*** 🚨CONCERT ALERT🚨August 31st!! HOUSTON, TEXAS!! L.O.U.D. MUZIK… https://t.co/F08JzKmKBt",36,Lazy Brook / Timbergrove,Thu Aug 24 20:37:28 CDT 2017,0824,20,,0,0
Mrjdavis84,So much rain expected.  Might not seem like much but this city… https://t.co/9JctnATGoN,6,Washington Avenue Coalition / Memorial Park,Thu Aug 24 20:38:10 CDT 2017,0824,20,,0,0
iamjamesewalker,"DailySketchChallenge - 069. Letter N4. Hand Lettering, AbstraMetrics.  #dailysketchchallenge… https://t.co/OxIh6X1m5N",23,Midtown,Thu Aug 24 20:38:48 CDT 2017,0824,20,,0,0
leslie_dewinter,The fun boys on the plane....and met a client!!! #chipmunkcheeks #burgerorpizza… https://t.co/GS2mi6j89b,2,Greater Uptown,Thu Aug 24 20:39:12 CDT 2017,0824,20,,0,0
DjRed_ScrewedUp,#Squarebidness @ Screwed Up Records & Tapes https://t.co/z2z5MTNwiL,1,Fourth Ward,Thu Aug 24 20:39:22 CDT 2017,0824,20,,0,0
EYErratic,"Just posted a photo @ Westside, Houston, Texas https://t.co/mEt7SuEdeG",1,Fourth Ward,Thu Aug 24 20:39:41 CDT 2017,0824,20,,0,0
RRR_Podcast,"@twobobspodcast @ Houston, Texas https://t.co/8Bkw1J7vZA",80,Greater Third Ward,Thu Aug 24 20:40:55 CDT 2017,0824,20,,0,0
gracegilliland,"bring it on hurricane harvey, oliviaschmidtt and i are ready! @… https://t.co/Ee0Ph6Lq2d",30,Downtown,Thu Aug 24 20:40:56 CDT 2017,0824,20,,0,3
WinkWestwood,Why would his injury prone ass turn down 17?,30,Downtown,Thu Aug 24 20:41:41 CDT 2017,0824,20,,0,3
MeliBlancoPR,Entre más pueda acercar a las personas a quienes admirar y logre sacar lo mejor de cada uno de… https://t.co/T7uOKrdpun,30,Downtown,Thu Aug 24 20:42:24 CDT 2017,0824,20,,0,3
_Kristen_9,Awesome night at Fish camp for class of 2021. Ft. My bby bree… https://t.co/jWOA8bemnu,14,Iah / Airport Area,Thu Aug 24 20:43:52 CDT 2017,0824,20,,0,0
trevorleemusic,"🏆That moment when you realize your dream of someone posting #choreography to your 🎶 . ""Good for… https://t.co/zS4uhwnJUd",30,Downtown,Thu Aug 24 20:45:14 CDT 2017,0824,20,,0,3
zemogm,Just a few thousand friends and I catching a lil evening ball game. #crawfordBoxes #BigLens… https://t.co/AXP9kki45M,1,Fourth Ward,Thu Aug 24 20:46:46 CDT 2017,0824,20,,0,0
coasterron,Having fun at the Astros game before players weekend starts. #playersweekend #astros #astroeats… https://t.co/kf1z3i3ItR,88,Neartown - Montrose,Thu Aug 24 20:48:03 CDT 2017,0824,20,,0,0
sanjandro_,"the calm before the storm.. @ Houston, Texas https://t.co/qnsMwgT44C",30,Downtown,Thu Aug 24 20:49:33 CDT 2017,0824,20,,0,3
DjRed_ScrewedUp,"#Repost @BigWho_ ・・・ #Repost @DGBastard // 610 West , Market exit #Hou #Houston #Texas #HTX… https://t.co/3d8F6fp4XX",30,Downtown,Thu Aug 24 20:50:23 CDT 2017,0824,20,,0,3
mvaughnfit,The grunt definitely helps locking out the weight #fyi 💪👌 . . . #npcclassicphysique #npc… https://t.co/L15zTuaU4R,52,Medical Center Area,Thu Aug 24 20:52:30 CDT 2017,0824,20,help,1,2
dertyboytroy,"Preciate all the bday love 💯👌🏽 @ Southwest Houston, TX https://t.co/XlDjQdOYcs",23,Midtown,Thu Aug 24 20:54:01 CDT 2017,0824,20,,0,0
Official2STONED,miles_harper 📸 Behind the scenes - @paulwallbaby x @official2stoned new single and video coming… https://t.co/LsJPkce2Ze,25,Memorial,Thu Aug 24 20:55:24 CDT 2017,0824,20,,0,0
WhoTFis_Nuevent,"Winning at Life 🙌🏾 #YouAintOneofUs 🚫 @ Houston, Texas https://t.co/miYlsrg27E",30,Downtown,Thu Aug 24 20:58:59 CDT 2017,0824,20,,0,3
WinkWestwood,👀👀👀 RT @JJWilliamsWON: #NXTFSLive When the lights cane on SANITY was behind them! https://t.co/yYFL9lVtkJ,30,Downtown,Thu Aug 24 20:59:32 CDT 2017,0824,20,,0,3
ArielleEmm,Happy birthday mattsvc!! So. Much. BBQ.🍴 @trood70 @HighmoreMusic rickmakesitlouder @ Stockyard… https://t.co/zDEOegAj7o,30,Downtown,Thu Aug 24 21:00:50 CDT 2017,0824,21,,0,1
Ladee_Luck,Good times with my Houston peeps 😍😍😍 @ The Bell Tower on 34th https://t.co/ZVbDc5HUP4,52,Medical Center Area,Thu Aug 24 21:01:26 CDT 2017,0824,21,,0,2
panthersquad,"Just posted a photo @ Meyerland, Houston https://t.co/VT3QTSqDdW",30,Downtown,Thu Aug 24 21:02:07 CDT 2017,0824,21,,0,1
TheHungryPetite,Fav pie at MidiCi: Truffle & Prosciutto Pizza 📍: @mymidici 📷: #thehungrypetite @ MidiCi The… https://t.co/evzV9KlRZm,52,Medical Center Area,Thu Aug 24 21:02:21 CDT 2017,0824,21,,0,2
WinkWestwood,How does the third brand have better story development than the main brand?,77,Harrisburg / Manchester,Thu Aug 24 21:03:15 CDT 2017,0824,21,,0,0
ericalbert,...out enjoying makaylalbert sneak preview with @jilld11 and #instagramlessmakenzie @ Kingwood… https://t.co/FsNoeLE7Yz,21,Greenway / Upper Kirby Area,Thu Aug 24 21:06:19 CDT 2017,0824,21,,0,0
WinkWestwood,Lying her ass off while being filmed 😂😂😂😂 https://t.co/2weEJtrxZN,78,University Place,Thu Aug 24 21:06:35 CDT 2017,0824,21,,0,0
dertyboytroy,"Preciate all Birthday Love 💯💪🏽#HappyBirthdayToMe @ Southwest Houston, TX https://t.co/bixU3QKNz8",36,Lazy Brook / Timbergrove,Thu Aug 24 21:07:05 CDT 2017,0824,21,,0,0
IASISCareers,"St. Joseph Medical Center is looking for Registered Nurse (RN) -... candidates in #Houston, TX - click to #apply!… https://t.co/z24grxZXxu",37,Greater Heights,Thu Aug 24 21:09:48 CDT 2017,0824,21,nurse,1,1
sabrinase7en,Family ❤ @ Marriott Marquis Houston https://t.co/Um0zQfQNeR,52,Medical Center Area,Thu Aug 24 21:11:14 CDT 2017,0824,21,family,1,2
WinkWestwood,Asuka vacated the title? Oh shit she gotta go to Raw,30,Downtown,Thu Aug 24 21:12:06 CDT 2017,0824,21,,0,1
WinkWestwood,RT @jean_aybar: @WinkWestwood  https://t.co/cOsXFdmX0H https://t.co/AZ43aAs8gr,30,Downtown,Thu Aug 24 21:13:26 CDT 2017,0824,21,,0,1
WhiskeyRiverHou,"🤠 @cyncarbajal #regram ••• No worries, we're stocked up on crown & beer so don't be scared and… https://t.co/lQalwp1SaN",30,Downtown,Thu Aug 24 21:16:15 CDT 2017,0824,21,beer,1,1
WinkWestwood,Oh he was bad but that team around him was god awful https://t.co/2D4fEYOytT,1,Fourth Ward,Thu Aug 24 21:16:21 CDT 2017,0824,21,,0,0
djscoop,"#GlobalThursdays (@ Cafe Mawal in Houston, TX) https://t.co/aO4fN3DFoc",2,Greater Uptown,Thu Aug 24 21:17:46 CDT 2017,0824,21,,0,0
malvie5711,"Throwback Thursday to 2009, on the shores of beautiful Lake Westmere (my street).  Hope this is… https://t.co/GpEndMEiIo",30,Downtown,Thu Aug 24 21:18:51 CDT 2017,0824,21,,0,1
dressitupsalad,Busman's Holiday! 🍊🍇🍓🍉🍑🍅🍆🥒🥕🌽🌶  #farmersmarket #tahoecity #tahoe #fresh #vegetables #fruit… https://t.co/aoHULxSE9L,52,Medical Center Area,Thu Aug 24 21:20:02 CDT 2017,0824,21,,0,2
Jacorianlewis,"Ladies leave your man at home...  It's almost my birthday @ Houston, Texas https://t.co/Aye02v21Tk",81,Greater Eastwood,Thu Aug 24 21:20:51 CDT 2017,0824,21,home,1,1
LGonzalezJB,"Hurricane time in H-Town! #hurricaneharvey #houston #texas #hurricane @ Houston, Texas https://t.co/1UJO7Gnb0C",1,Fourth Ward,Thu Aug 24 21:21:10 CDT 2017,0824,21,,0,0
PolkaDotZigZag,Who's ready for #harvey ?! #thisgal #winedrawer #meltedcake #junkfood #chili @ Inverness… https://t.co/gHhsvZg4Kc,30,Downtown,Thu Aug 24 21:22:45 CDT 2017,0824,21,,0,1
Nummymuffin,#GuyMarks #TheObjectOfMyAffection - Doing some pre-hurricane cleaning in the music room while… https://t.co/ilZ1JIW0iy,1,Fourth Ward,Thu Aug 24 21:23:00 CDT 2017,0824,21,,0,0
dkotrla,"Thank you Dr. Sulman, our neuro oncology radiologist, for all your… https://t.co/t8a74Q1LSK",30,Downtown,Thu Aug 24 21:24:02 CDT 2017,0824,21,,0,1
WinkWestwood,I liked Roseanne too lol it got too dramatic at times but overall it was a good series https://t.co/fY9FLm7PzP,55,Northside/Northline,Thu Aug 24 21:25:25 CDT 2017,0824,21,,0,0
ghuggett,The customer is highly delighted with making a purchase before Hurricane Harvey. @ Russell &… https://t.co/DIajNErW7X,30,Downtown,Thu Aug 24 21:25:39 CDT 2017,0824,21,,0,1
WinkWestwood,Man I hope Vince & Dunn don't fuck up Asuka,30,Downtown,Thu Aug 24 21:28:14 CDT 2017,0824,21,,0,1
BrantonJordan,17 & Cozy Tapes On The 25th https://t.co/Sp29EU1c4Q,30,Downtown,Thu Aug 24 21:29:47 CDT 2017,0824,21,,0,1
WinkWestwood,I would ask another network like Vice or Revolt to do that. BET tried before and nobody watched https://t.co/58ATBcHIYT,80,Greater Third Ward,Thu Aug 24 21:32:08 CDT 2017,0824,21,,0,0
nguyenle,#MaxStassi crushed his 2nd homerun of the season in B8 off last night's game. #Astros (77-48)… https://t.co/qlTPgQ7CbU,5,Eldridge / West Oaks,Thu Aug 24 21:33:04 CDT 2017,0824,21,,0,0
_ClutchCity,Just finished a 3 hour hoop session 😩😩,15,Kingwood Area,Thu Aug 24 21:33:59 CDT 2017,0824,21,,0,0
Nummymuffin,And Part 2 of #stormshopping with the most important things: #Entenmanns… https://t.co/1lA4seJyLn,6,Washington Avenue Coalition / Memorial Park,Thu Aug 24 21:35:40 CDT 2017,0824,21,,0,0
melldro2015,Stay safe and dry during #HurricaneHarvey.  #sml1718 #besml #melldro #luthed… https://t.co/9a29jfdck5,52,Medical Center Area,Thu Aug 24 21:36:53 CDT 2017,0824,21,safe,1,2
HobbyLobbyJobs,"Join the Hobby Lobby team! See our latest #job opening here: https://t.co/O6Z0qMSGZ6 #management #Management #Houston, TX #Hiring",30,Downtown,Thu Aug 24 21:37:12 CDT 2017,0824,21,,0,1
JenayPF,Sold wheat beer. Slight pineapple on the end - Drinking a Boss Beer by @8thWonderBrew at @8thwonderbrew  — https://t.co/S5IGJUD62n,86,Afton Oaks / River Oaks Area,Thu Aug 24 21:39:23 CDT 2017,0824,21,beer,1,1
ChapaFrank,Just posted a photo @ LA Fitness - GREENWAY PLAZA https://t.co/xaK9QaAnFW,52,Medical Center Area,Thu Aug 24 21:39:46 CDT 2017,0824,21,,0,2
Kindred_Jobs,We're #hiring! Read about our latest #job opening here: PRN Physical Therapy Assistant - Humble - https://t.co/lwPvlqV3fi #Healthcare,15,Kingwood Area,Thu Aug 24 21:40:07 CDT 2017,0824,21,,0,0
ChapaFrank,Just posted a photo @ LA Fitness - GREENWAY PLAZA https://t.co/xRxBSBGp9F,21,Greenway / Upper Kirby Area,Thu Aug 24 21:40:51 CDT 2017,0824,21,,0,0
aliefbiggie,"Todays Agenda: 💯 Studio session w/ @areddstudios  🔥 🔥 🔥 ""No Class"" @_BoutteTheFool Ft.… https://t.co/0FCR6fGCRo",2,Greater Uptown,Thu Aug 24 21:43:21 CDT 2017,0824,21,,0,0
ACB_1219,"#hurricaneharvey 🍷 #houston #texas #htx @ Houston, Texas https://t.co/1rtpfRKebU",30,Downtown,Thu Aug 24 21:44:17 CDT 2017,0824,21,,0,1
BLifeCyFair,"9959 Driftwood Park Dr, Houston, TX 77095, $210,000 3 beds, 2 baths https://t.co/afl7XEWKO8",30,Downtown,Thu Aug 24 21:46:24 CDT 2017,0824,21,,0,1
BLifeDTHouston,"Hurricane Harvey Update: August 24, 2017 - 7:07pm https://t.co/q3bq7nmzJE",30,Downtown,Thu Aug 24 21:47:47 CDT 2017,0824,21,,0,1
J_Gold713,💀 @ Hermann Park https://t.co/mHZed6ldDT,15,Kingwood Area,Thu Aug 24 21:49:19 CDT 2017,0824,21,,0,0
OmarMassadRdz,Sin miedo al huracán 👀😬🤷🏻‍♂️ #coronita #deviaje #carneasada en Clear… https://t.co/FjavIk6mVn,30,Downtown,Thu Aug 24 21:49:59 CDT 2017,0824,21,,0,1
3dgar419,"The shirt after going to cats back #UniversityOfHouston #coognation🐾 #HTownTakeover @ Houston,… https://t.co/ZIZNBQZjYr",50,South Main,Thu Aug 24 21:52:19 CDT 2017,0824,21,,0,0
TyBeezy11,#PlayMakerz kenpachit VIDEO SHOOT 🙌🏽 LIVE THIS THURSDAY ✅‼️ @vixenaddict foxxy_htx… https://t.co/jGMp57OhJK,30,Downtown,Thu Aug 24 21:54:15 CDT 2017,0824,21,,0,1
Dj_MainEvent,"""How you gonna paper, rock, scissors me bro!?!!"" 😄 ________________________________ @hkjeremy &… https://t.co/izchRNuuXh",30,Downtown,Thu Aug 24 21:58:43 CDT 2017,0824,21,,0,1
acefitbody,Mask off #TbT  #Qualityoverquanity #fountainofgains #houstonpersonaltrainer #nfl… https://t.co/2X65I18aGm,21,Greenway / Upper Kirby Area,Thu Aug 24 21:58:51 CDT 2017,0824,21,,0,0
bigjondaniel,Yum. #mezcal @ The Pastry War https://t.co/2mJrEL1crm,73,Clear Lake,Thu Aug 24 21:59:41 CDT 2017,0824,21,,0,0
akaByrd,#SpotlightKaraoke #WeLit LOL #WhyYouAlwaysLying it's so hard to not say it #😂 🤣😂#🎼 #🎤 @… https://t.co/pz1Ny9k64M,30,Downtown,Thu Aug 24 22:01:06 CDT 2017,0824,22,,0,2
_ClutchCity,Boys done lost a cool 10lbs Im at 228 now,30,Downtown,Thu Aug 24 22:03:05 CDT 2017,0824,22,,0,2
thasarahbarah,Drinking a Shiner Bock by @ShinerBeer @ Suite Level Minute Maid Park — https://t.co/dt3e2huryQ,37,Greater Heights,Thu Aug 24 22:03:18 CDT 2017,0824,22,,0,0
djoverflow,Shouts to #LoanDepot #MMCA for the opportunity to come out to #BellOfTower & Dj there… https://t.co/zQKLDmF9XJ,30,Downtown,Thu Aug 24 22:03:54 CDT 2017,0824,22,,0,2
AtlasAdventureT,Halo around the quarter moon. Rain imminent in the form of Hurricane Harvey looks clear now. A… https://t.co/4WsWmobWkc,30,Downtown,Thu Aug 24 22:06:49 CDT 2017,0824,22,,0,2
TheRealSouthS,Submit music to: info@myblockmusic.net #music #hiphop #Gospel #newyork #toronto #houston #dallas… https://t.co/6UYCUHoNhY,1,Fourth Ward,Thu Aug 24 22:07:23 CDT 2017,0824,22,,0,0
TrillGladiator2,Original Southwest  SuperMan!!! #SWSM #TBT John John x Ricky x Truck x Nick H x Jackie Ray... My… https://t.co/BNBOvr4rp2,30,Downtown,Thu Aug 24 22:08:27 CDT 2017,0824,22,truck,1,2
LJC777,"We don't often see hawks here this time of year. @ Westside, Houston, Texas https://t.co/vnM9kudKCD",14,Iah / Airport Area,Thu Aug 24 22:09:21 CDT 2017,0824,22,,0,0
